DateTime,AdviceCode,Speed,Length
9/27/2022 15:10,2,30,18
9/27/2022 15:13,2,25,34
9/27/2022 15:15,2,31,14
9/27/2022 15:21,2,33,16
9/27/2022 15:27,2,30,8
9/27/2022 15:32,2,28,17
9/27/2022 15:35,2,42,32
9/27/2022 15:35,2,24,14
9/27/2022 15:35,2,27,17
9/27/2022 15:39,2,30,16
9/27/2022 15:39,2,27,12
9/27/2022 15:40,2,36,20
9/27/2022 15:41,2,30,19
9/27/2022 15:42,2,22,36
9/27/2022 15:43,2,23,10
9/27/2022 15:47,2,32,18
9/27/2022 15:47,2,27,18
9/27/2022 15:48,2,27,16
9/27/2022 15:50,128,26,3
9/27/2022 15:51,2,28,17
9/27/2022 15:53,2,19,18
9/27/2022 15:57,2,22,12
9/27/2022 15:57,2,38,16
9/27/2022 15:59,2,28,14
9/27/2022 16:04,2,35,16
9/27/2022 16:06,2,37,12
9/27/2022 16:07,2,33,17
9/27/2022 16:08,2,32,19
9/27/2022 16:08,2,38,43
9/27/2022 16:13,2,33,15
9/27/2022 16:13,2,36,14
9/27/2022 16:15,2,36,20
9/27/2022 16:15,2,24,13
9/27/2022 16:18,2,30,15
9/27/2022 16:20,2,22,6
9/27/2022 16:21,2,27,17
9/27/2022 16:23,128,174,80
9/27/2022 16:24,2,34,19
9/27/2022 16:24,2,38,20
9/27/2022 16:27,2,59,32
9/27/2022 16:28,2,34,12
9/27/2022 16:28,2,36,18
9/27/2022 16:28,2,34,15
9/27/2022 16:29,2,26,16
9/27/2022 16:29,2,31,20
9/27/2022 16:32,2,32,11
9/27/2022 16:35,2,27,17
9/27/2022 16:37,2,25,17
9/27/2022 16:39,2,28,16
9/27/2022 16:40,2,42,13
9/27/2022 16:41,2,33,15
9/27/2022 16:41,2,31,12
9/27/2022 16:42,2,32,21
9/27/2022 16:43,2,33,16
9/27/2022 16:43,2,34,21
9/27/2022 16:45,2,33,17
9/27/2022 16:46,2,33,16
9/27/2022 16:46,2,33,18
9/27/2022 16:49,2,26,23
9/27/2022 16:50,128,132,83
9/27/2022 16:50,2,26,15
9/27/2022 16:51,2,24,18
9/27/2022 16:51,2,35,16
9/27/2022 16:53,2,42,19
9/27/2022 16:54,2,52,41
9/27/2022 16:54,2,22,19
9/27/2022 16:56,2,28,38
9/27/2022 16:57,2,36,20
9/27/2022 16:57,2,28,17
9/27/2022 17:00,2,12,7
9/27/2022 17:01,4,22,14
9/27/2022 17:01,2,25,9
9/27/2022 17:02,2,30,22
9/27/2022 17:03,2,25,17
9/27/2022 17:03,2,23,15
9/27/2022 17:03,2,23,13
9/27/2022 17:04,2,27,16
9/27/2022 17:05,2,26,19
9/27/2022 17:07,2,28,16
9/27/2022 17:07,2,43,17
9/27/2022 17:08,2,29,19
9/27/2022 17:08,2,47,32
9/27/2022 17:09,2,35,15
9/27/2022 17:11,4,36,17
9/27/2022 17:11,2,39,38
9/27/2022 17:12,2,28,13
9/27/2022 17:12,2,37,20
9/27/2022 17:13,2,73,36
9/27/2022 17:13,2,21,13
9/27/2022 17:14,2,23,14
9/27/2022 17:15,2,31,22
9/27/2022 17:17,2,37,20
9/27/2022 17:18,2,19,19
9/27/2022 17:20,128,245,122
9/27/2022 17:20,2,39,21
9/27/2022 17:20,2,26,19
9/27/2022 17:25,2,32,16
9/27/2022 17:29,2,41,20
9/27/2022 17:29,2,35,19
9/27/2022 17:33,2,35,22
9/27/2022 17:37,2,33,13
9/27/2022 17:38,2,34,13
9/27/2022 17:43,2,44,19
9/27/2022 17:45,2,32,15
9/27/2022 17:47,2,30,14
9/27/2022 17:52,2,24,20
9/27/2022 17:53,2,25,7
9/27/2022 17:53,2,28,13
9/27/2022 17:53,2,32,14
9/27/2022 17:55,2,31,20
9/27/2022 17:57,2,28,17
9/27/2022 17:57,2,27,21
9/27/2022 17:57,2,34,12
9/27/2022 17:59,2,29,18
9/27/2022 17:59,2,33,13
9/27/2022 18:00,2,48,31
9/27/2022 18:03,2,35,18
9/27/2022 18:09,2,28,14
9/27/2022 18:15,2,24,12
9/27/2022 18:16,2,31,12
9/27/2022 18:17,2,23,7
9/27/2022 18:17,2,31,15
9/27/2022 18:18,2,32,18
9/27/2022 18:18,2,25,16
9/27/2022 18:19,2,32,14
9/27/2022 18:24,2,35,17
9/27/2022 18:24,2,33,16
9/27/2022 18:24,2,33,16
9/27/2022 18:27,2,33,15
9/27/2022 18:28,2,34,17
9/27/2022 18:28,2,26,14
9/27/2022 18:30,2,24,16
9/27/2022 18:34,2,36,18
9/27/2022 18:36,2,29,17
9/27/2022 18:36,2,43,16
9/27/2022 18:37,2,26,17
9/27/2022 18:41,2,52,22
9/27/2022 18:46,128,255,255
9/27/2022 18:46,2,36,12
9/27/2022 18:48,2,34,13
9/27/2022 18:50,2,31,17
9/27/2022 18:53,2,27,16
9/27/2022 18:56,2,35,14
9/27/2022 18:57,2,29,19
9/27/2022 18:58,2,27,14
9/27/2022 18:58,2,26,12
9/27/2022 18:58,2,29,14
9/27/2022 19:00,2,31,23
9/27/2022 19:01,2,30,10
9/27/2022 19:01,2,32,19
9/27/2022 19:02,2,30,12
9/27/2022 19:04,2,32,12
9/27/2022 19:16,2,41,15
9/27/2022 19:16,2,23,16
9/27/2022 19:17,2,26,16
9/27/2022 19:18,2,30,16
9/27/2022 19:21,2,34,16
9/27/2022 19:23,2,31,10
9/27/2022 19:26,2,24,17
9/27/2022 19:27,2,32,15
9/27/2022 19:28,2,63,20
9/27/2022 19:29,2,32,17
9/27/2022 19:31,2,34,15
9/27/2022 19:36,2,27,17
9/27/2022 19:39,2,29,18
9/27/2022 19:40,2,35,18
9/27/2022 19:42,2,31,54
9/27/2022 19:51,2,37,17
9/27/2022 19:52,2,31,16
9/27/2022 19:55,2,48,20
9/27/2022 19:57,2,27,15
9/27/2022 20:00,2,43,17
9/27/2022 20:01,2,24,10
9/27/2022 20:01,2,29,19
9/27/2022 20:02,2,28,17
9/27/2022 20:11,2,30,12
9/27/2022 20:25,2,26,19
9/27/2022 20:36,2,30,20
9/27/2022 20:39,128,179,16
9/27/2022 20:41,2,58,5
9/27/2022 20:53,2,65,19
9/27/2022 20:54,2,27,10
9/27/2022 20:54,2,36,13
9/27/2022 21:02,2,37,15
9/27/2022 21:03,2,31,15
9/27/2022 21:13,2,40,13
9/27/2022 21:16,2,36,13
9/27/2022 22:17,2,26,18
9/27/2022 22:17,2,29,17
9/27/2022 22:29,2,34,17
9/27/2022 23:17,2,23,17
9/27/2022 23:25,2,25,15
9/28/2022 2:03,2,34,14
9/28/2022 2:58,2,33,14
9/28/2022 3:18,2,38,18
9/28/2022 5:13,2,34,14
9/28/2022 6:00,2,30,15
9/28/2022 6:02,2,34,16
9/28/2022 6:18,2,32,14
9/28/2022 6:24,2,25,23
9/28/2022 6:29,2,23,15
9/28/2022 6:42,2,29,16
9/28/2022 6:50,2,36,19
9/28/2022 6:52,2,18,46
9/28/2022 6:57,2,26,39
9/28/2022 7:04,2,30,18
9/28/2022 7:06,2,27,14
9/28/2022 7:08,2,42,23
9/28/2022 7:09,2,36,19
9/28/2022 7:12,2,29,13
9/28/2022 7:12,2,37,15
9/28/2022 7:14,2,27,13
9/28/2022 7:18,2,34,17
9/28/2022 7:18,2,35,10
9/28/2022 7:18,2,44,20
9/28/2022 7:19,2,30,14
9/28/2022 7:20,2,25,17
9/28/2022 7:24,2,31,20
9/28/2022 7:25,2,29,13
9/28/2022 7:30,2,34,20
9/28/2022 7:30,2,23,14
9/28/2022 7:31,2,35,15
9/28/2022 7:33,2,27,11
9/28/2022 7:34,2,26,16
9/28/2022 7:35,2,28,13
9/28/2022 7:35,2,43,20
9/28/2022 7:35,2,36,10
9/28/2022 7:37,2,34,18
9/28/2022 7:37,2,34,17
9/28/2022 7:39,2,25,18
9/28/2022 7:40,2,39,15
9/28/2022 7:45,2,32,36
9/28/2022 7:45,2,35,10
9/28/2022 7:46,2,32,10
9/28/2022 7:47,4,11,4
9/28/2022 7:52,2,30,8
9/28/2022 7:53,2,29,24
9/28/2022 7:55,2,33,14
9/28/2022 7:55,2,51,27
9/28/2022 7:56,2,25,18
9/28/2022 7:57,2,35,17
9/28/2022 7:58,2,32,14
9/28/2022 8:01,128,20,3
9/28/2022 8:02,2,32,24
9/28/2022 8:02,2,27,16
9/28/2022 8:07,2,29,8
9/28/2022 8:08,2,30,14
9/28/2022 8:08,2,27,11
9/28/2022 8:08,2,26,15
9/28/2022 8:11,2,28,14
9/28/2022 8:14,128,29,0
9/28/2022 8:14,2,29,14
9/28/2022 8:15,2,28,17
9/28/2022 8:16,2,27,15
9/28/2022 8:17,2,24,10
9/28/2022 8:23,2,23,11
9/28/2022 8:24,2,20,15
9/28/2022 8:24,2,24,13
9/28/2022 8:28,2,19,20
9/28/2022 8:28,2,24,17
9/28/2022 8:31,2,31,16
9/28/2022 8:31,2,31,20
9/28/2022 8:34,2,19,16
9/28/2022 8:36,2,42,18
9/28/2022 8:37,2,31,18
9/28/2022 8:42,2,31,18
9/28/2022 8:43,2,21,18
9/28/2022 8:44,2,31,23
9/28/2022 8:46,2,36,19
9/28/2022 8:48,2,33,12
9/28/2022 8:52,2,28,14
9/28/2022 8:53,2,27,14
9/28/2022 9:01,2,30,14
9/28/2022 9:01,2,31,13
9/28/2022 9:02,2,25,14
9/28/2022 9:02,2,28,17
9/28/2022 9:02,2,54,18
9/28/2022 9:05,2,26,12
9/28/2022 9:07,2,31,18
9/28/2022 9:09,2,30,17
9/28/2022 9:10,2,34,18
9/28/2022 9:16,2,40,16
9/28/2022 9:24,2,33,13
9/28/2022 9:25,2,33,15
9/28/2022 9:27,2,30,24
9/28/2022 9:27,2,32,17
9/28/2022 9:28,2,26,17
9/28/2022 9:31,2,22,15
9/28/2022 9:39,2,34,16
9/28/2022 9:39,2,26,13
9/28/2022 9:42,2,51,20
9/28/2022 9:42,2,19,19
9/28/2022 9:45,2,34,14
9/28/2022 9:48,2,32,17
9/28/2022 9:49,2,25,11
9/28/2022 9:59,2,31,15
9/28/2022 10:03,2,31,16
9/28/2022 10:10,2,37,15
9/28/2022 10:17,2,72,33
9/28/2022 10:20,2,25,19
9/28/2022 10:20,2,39,22
9/28/2022 10:25,2,33,23
9/28/2022 10:28,2,24,15
9/28/2022 10:31,2,31,18
9/28/2022 10:34,2,29,15
9/28/2022 10:37,2,32,17
9/28/2022 10:39,2,32,16
9/28/2022 10:50,2,31,14
9/28/2022 10:51,2,27,17
9/28/2022 10:53,2,30,13
9/28/2022 10:54,2,26,17
9/28/2022 10:54,2,29,15
9/28/2022 10:56,2,24,11
9/28/2022 10:56,2,33,12
9/28/2022 10:58,2,27,18
9/28/2022 10:59,2,36,15
9/28/2022 11:02,2,27,13
9/28/2022 11:03,2,21,36
9/28/2022 11:03,2,15,15
9/28/2022 11:08,2,31,17
9/28/2022 11:11,2,33,13
9/28/2022 11:13,2,35,31
9/28/2022 11:14,2,30,16
9/28/2022 11:18,2,32,18
9/28/2022 11:22,2,33,16
9/28/2022 11:25,2,34,16
9/28/2022 11:27,2,34,16
9/28/2022 11:27,2,91,31
9/28/2022 11:29,2,31,12
9/28/2022 11:32,2,34,15
9/28/2022 11:32,2,42,17
9/28/2022 11:35,2,29,16
9/28/2022 11:36,2,38,17
9/28/2022 11:37,2,37,15
9/28/2022 11:37,2,36,20
9/28/2022 11:38,2,34,17
9/28/2022 11:43,2,22,24
9/28/2022 11:44,2,30,18
9/28/2022 11:44,2,32,16
9/28/2022 11:49,2,30,17
9/28/2022 11:57,2,32,15
9/28/2022 11:59,2,34,13
9/28/2022 12:05,2,29,12
9/28/2022 12:11,2,28,16
9/28/2022 12:14,2,35,14
9/28/2022 12:14,2,24,18
9/28/2022 12:20,2,35,16
9/28/2022 12:25,2,32,21
9/28/2022 12:26,2,31,17
9/28/2022 12:26,2,40,15
9/28/2022 12:28,2,34,16
9/28/2022 12:31,2,34,12
9/28/2022 12:31,2,33,16
9/28/2022 12:31,2,32,19
9/28/2022 12:32,2,22,22
9/28/2022 12:35,2,28,12
9/28/2022 12:37,2,38,14
9/28/2022 12:40,2,30,18
9/28/2022 12:40,2,31,16
9/28/2022 12:44,2,33,16
9/28/2022 12:46,2,28,17
9/28/2022 12:46,2,94,43
9/28/2022 12:48,2,20,22
9/28/2022 12:48,2,21,16
9/28/2022 12:48,2,33,18
9/28/2022 12:52,2,20,18
9/28/2022 12:58,2,21,17
