DateTime,AdviceCode,Speed,Length,StopTime,RoadTemperature,OCCFactor,Gap,Headway
2022-04-20 08:25:23,2,33,23,0,32,1,84,4066
2022-04-20 08:26:01,2,31,21,0,32,1,38,1728
2022-04-20 08:27:06,2,23,18,0,32,1,65,2193
2022-04-20 08:30:25,2,33,23,0,32,1,199,9632
2022-04-20 08:30:28,2,27,20,0,32,1,3,119
2022-04-20 08:31:56,2,27,20,0,32,1,88,3485
2022-04-20 08:31:59,2,28,22,0,32,1,3,123
2022-04-20 08:33:32,2,32,19,0,32,1,93,4365
2022-04-20 08:34:39,2,32,21,0,32,1,67,3145
2022-04-20 08:34:48,2,34,22,0,32,1,9,449
2022-04-20 08:39:18,2,32,18,0,32,1,270,12672
2022-04-20 08:39:34,2,28,22,0,32,1,16,657
2022-04-20 08:39:41,2,39,22,0,32,1,7,400
2022-04-20 08:41:40,2,3,2,0,32,1,119,524
2022-04-20 08:42:51,2,28,22,0,32,1,71,2916
2022-04-20 08:44:06,2,28,19,0,32,1,75,3080
2022-04-20 08:44:11,2,27,23,0,32,1,5,198
2022-04-20 08:44:39,2,17,9,0,32,1,28,698
2022-04-20 08:47:06,2,36,47,0,32,2,147,7762
2022-04-20 08:47:29,2,22,24,0,32,2,23,742
2022-04-20 08:49:52,2,27,18,0,32,1,143,5663
2022-04-20 08:50:51,2,27,20,0,32,1,59,2336
2022-04-20 08:51:12,2,29,10,0,32,1,21,893
2022-04-20 08:51:17,2,28,23,0,32,1,5,205
2022-04-20 08:51:57,2,25,17,0,32,1,40,1467
2022-04-20 08:51:59,2,26,20,0,32,1,2,76
2022-04-20 08:52:53,2,89,26,0,32,0,54,7049
2022-04-20 08:53:04,2,31,19,0,32,1,11,500
2022-04-20 08:53:48,2,3,2,0,32,1,44,194
2022-04-20 08:53:54,2,24,13,0,32,1,6,211
2022-04-20 08:54:14,2,23,17,0,32,1,20,675
2022-04-20 08:54:26,2,25,19,0,32,1,12,440
2022-04-20 08:55:53,2,32,16,0,32,1,87,4083
2022-04-20 08:56:06,2,29,20,0,32,1,13,553
2022-04-20 08:57:07,2,26,23,0,32,1,61,2326
2022-04-20 08:57:12,2,32,21,0,32,1,5,235
2022-04-20 09:00:55,2,27,14,0,32,1,223,8831
2022-04-20 09:01:57,2,28,22,0,32,1,62,2546
2022-04-20 09:02:12,2,30,21,0,32,1,15,660
2022-04-20 09:02:58,2,25,20,0,32,1,46,1687
2022-04-20 09:03:30,2,27,15,0,32,1,32,1267
2022-04-20 09:04:30,2,35,22,0,32,1,60,3080
2022-04-20 09:08:57,2,63,35,0,32,1,267,24671
2022-04-20 09:10:36,2,13,24,0,32,3,99,1888
2022-04-20 09:10:58,2,30,21,0,32,1,22,968
2022-04-20 09:11:23,2,32,21,0,32,1,25,1173
2022-04-20 09:12:00,2,33,18,0,32,1,37,1791
2022-04-20 09:12:59,2,35,25,0,32,1,59,3029
2022-04-20 09:13:03,2,35,21,0,32,1,4,205
2022-04-20 09:15:09,2,35,19,0,32,1,126,6468
2022-04-20 09:15:33,2,35,17,0,32,1,24,1232
2022-04-20 09:15:36,2,26,26,0,32,1,3,114
2022-04-20 09:17:36,2,31,24,0,32,1,120,5456
2022-04-20 09:19:37,2,27,18,0,32,1,121,4792
2022-04-20 09:20:36,2,27,21,0,32,1,59,2336
2022-04-20 09:20:40,2,32,20,0,32,1,4,188
2022-04-20 09:22:51,2,36,19,0,32,1,131,6917
2022-04-20 09:23:56,2,31,14,0,32,1,65,2955
2022-04-20 09:24:19,2,33,15,0,32,1,23,1113
2022-04-20 09:25:33,2,29,21,0,32,1,74,3147
2022-04-20 09:26:38,2,31,20,0,32,1,65,2955
2022-04-20 09:27:11,2,11,16,0,32,2,33,532
2022-04-20 09:29:11,2,23,22,0,32,1,120,4048
2022-04-20 09:29:17,2,3,2,0,32,1,6,26
2022-04-20 09:31:24,2,33,17,0,32,1,127,6147
2022-04-20 09:35:14,2,36,20,0,32,1,230,12144
2022-04-20 09:38:55,2,29,17,0,32,1,221,9400
2022-04-20 09:39:37,2,33,22,0,32,1,42,2033
2022-04-20 09:42:10,2,32,22,0,32,1,153,7181
2022-04-20 09:42:24,2,30,23,0,32,1,14,616
2022-04-20 09:44:25,2,34,14,0,32,1,121,6034
2022-04-20 09:46:02,2,21,20,0,32,1,97,2988
2022-04-20 09:46:33,2,22,26,0,32,2,31,1000
2022-04-20 09:52:05,2,28,13,0,32,1,332,13634
2022-04-20 10:00:52,2,34,18,0,32,1,527,26280
2022-04-20 10:02:03,2,28,17,0,32,1,71,2916
2022-04-20 10:03:11,2,32,21,0,32,1,68,3191
2022-04-20 10:05:34,2,20,18,0,32,1,143,4195
2022-04-20 10:05:54,2,37,19,0,32,1,20,1085
2022-04-20 10:07:23,2,28,22,0,32,1,89,3655
2022-04-20 10:07:30,2,28,22,0,32,1,7,287
2022-04-20 10:10:58,2,37,20,0,32,1,208,11287
2022-04-20 10:14:03,2,29,14,0,32,1,185,7869
2022-04-20 10:15:43,2,35,16,0,32,1,100,5133
2022-04-20 10:16:08,2,4,6,0,32,2,25,147
2022-04-20 10:17:56,2,3,1,0,32,0,108,475
2022-04-20 10:20:27,2,26,16,0,32,1,151,5758
2022-04-20 10:20:46,2,35,7,0,32,0,19,975
2022-04-20 10:21:35,2,30,25,0,32,1,49,2156
2022-04-20 10:22:36,2,22,21,0,32,1,61,1968
2022-04-20 10:23:00,2,25,18,0,32,1,24,880
2022-04-20 10:23:55,2,30,17,0,32,1,55,2420
2022-04-20 10:30:25,2,28,26,0,32,1,390,16016
2022-04-20 10:34:32,2,25,30,0,32,2,247,9057
2022-04-20 10:36:30,2,33,23,0,32,1,118,5711
2022-04-20 10:36:38,2,37,18,0,32,1,8,434
2022-04-20 10:38:30,2,28,21,0,32,1,112,4599
2022-04-20 10:38:43,2,26,34,0,32,2,13,496
2022-04-20 10:39:02,2,27,15,0,32,1,19,752
