DateTime,AdviceCode,Speed,Length,StopTime,RoadTemperature,OCCFactor,Gap,Headway
2022-09-27 15:51:48,2,27,22,0,32,1,131,5188
2022-09-27 15:52:25,2,34,15,0,32,1,37,1845
2022-09-27 15:53:45,2,29,19,0,32,1,80,3403
2022-09-27 15:55:46,2,20,15,0,32,1,121,3549
2022-09-27 15:56:26,2,26,19,0,32,1,40,1525
2022-09-27 15:58:25,2,28,20,0,32,1,119,4887
2022-09-27 15:58:47,2,27,19,0,32,1,22,871
2022-09-27 16:00:09,2,24,33,0,32,2,82,2886
2022-09-27 16:00:33,2,26,20,0,32,1,24,915
2022-09-27 16:01:27,2,35,17,0,32,1,54,2772
2022-09-27 16:05:46,128,255,58,0,32,0,259,96866
2022-09-27 16:07:20,2,25,18,0,32,1,94,3447
2022-09-27 16:07:31,128,193,81,0,32,1,11,3114
2022-09-27 16:09:39,2,25,20,0,32,1,128,4693
2022-09-27 16:12:16,2,33,19,0,32,1,157,7599
2022-09-27 16:13:29,2,18,19,0,32,2,73,1927
2022-09-27 16:15:48,2,28,18,0,32,1,139,5708
2022-09-27 16:16:31,2,37,14,0,32,1,43,2333
2022-09-27 16:19:09,2,24,23,0,32,1,158,5562
2022-09-27 16:19:33,2,46,33,0,32,1,24,1619
2022-09-27 16:20:34,2,20,19,0,32,1,61,1789
2022-09-27 16:23:18,2,36,23,0,32,1,164,8659
2022-09-27 16:23:46,2,24,5,0,32,0,28,986
2022-09-27 16:24:48,2,22,11,0,32,1,62,2001
2022-09-27 16:28:51,2,31,13,0,32,1,243,11048
2022-09-27 16:34:00,2,17,10,0,32,1,309,7704
2022-09-27 16:35:39,2,32,17,0,32,1,99,4646
2022-09-27 16:38:18,2,26,18,0,32,1,159,6063
2022-09-27 16:41:03,2,33,19,0,32,1,165,7986
2022-09-27 16:41:28,2,29,20,0,32,1,25,1063
2022-09-27 16:42:41,2,24,19,0,32,1,73,2570
2022-09-27 16:43:36,2,40,19,0,32,1,55,3227
2022-09-27 16:44:33,2,27,15,0,32,1,57,2257
2022-09-27 16:46:12,2,21,19,0,32,1,99,3049
2022-09-27 16:47:35,2,91,35,0,32,1,83,11078
2022-09-27 16:49:19,2,41,7,0,32,0,104,6254
2022-09-27 16:51:03,2,44,6,0,32,0,104,6711
2022-09-27 16:51:04,2,45,16,0,32,1,1,66
2022-09-27 16:51:06,2,7,16,0,32,3,2,21
2022-09-27 16:51:50,2,24,20,0,32,1,44,1549
2022-09-27 16:52:37,2,67,43,0,32,1,47,4619
2022-09-27 16:54:28,2,26,19,0,32,1,111,4233
2022-09-27 16:58:18,2,25,20,0,32,1,230,8433
2022-09-27 17:02:57,2,31,20,0,32,1,279,12685
2022-09-27 17:04:45,2,32,21,0,32,1,108,5069
2022-09-27 17:05:15,2,27,19,0,32,1,30,1188
2022-09-27 17:06:32,2,33,21,0,32,1,77,3727
2022-09-27 17:09:49,2,22,13,0,32,1,197,6357
2022-09-27 17:10:01,2,35,15,0,32,1,12,616
2022-09-27 17:13:36,2,24,21,0,32,1,215,7568
2022-09-27 17:14:18,2,23,10,0,32,1,42,1417
2022-09-27 17:19:32,128,28,2,0,32,0,314,12895
2022-09-27 17:20:27,2,32,22,0,32,1,55,2581
2022-09-27 17:20:42,2,27,39,0,32,2,15,594
2022-09-27 17:25:49,2,27,19,0,32,1,307,12157
2022-09-27 17:28:14,2,32,16,0,32,1,145,6805
