DateTime,AdviceCode,Speed,Length,StopTime,RoadTemperature,OCCFactor,Gap,Headway
2022-08-16 16:29:38,2,22,17,0,32,1,465,15004
2022-08-16 16:32:42,2,36,19,0,32,1,184,9715
2022-08-16 16:37:35,2,22,29,0,32,2,293,9454
2022-08-16 16:37:43,2,33,20,0,32,1,8,387
2022-08-16 16:38:32,2,30,15,0,32,1,49,2156
2022-08-16 16:38:41,2,34,14,0,32,1,9,449
2022-08-16 16:39:15,2,31,18,0,32,1,34,1546
2022-08-16 16:40:05,2,36,18,0,32,1,50,2640
2022-08-16 16:41:44,2,37,20,0,32,1,99,5372
2022-08-16 16:42:12,2,33,12,0,32,1,28,1355
2022-08-16 16:42:41,2,27,15,0,32,1,29,1148
2022-08-16 16:43:24,2,34,12,0,32,1,43,2144
2022-08-16 16:46:47,2,33,29,0,32,1,203,9825
2022-08-16 16:59:00,2,33,16,0,32,1,733,35477
2022-08-16 17:03:45,2,46,22,0,32,1,285,19228
2022-08-16 17:04:02,2,29,21,0,32,1,17,723
2022-08-16 17:08:16,2,26,16,0,32,1,254,9686
2022-08-16 17:12:16,2,19,9,0,32,1,240,6688
2022-08-16 17:13:03,2,29,18,0,32,1,47,1999
2022-08-16 17:16:36,2,24,16,0,32,1,213,7498
2022-08-16 17:16:37,2,24,19,0,32,1,1,35
2022-08-16 17:20:47,2,24,15,0,32,1,250,8800
2022-08-16 17:22:52,2,12,18,0,32,2,125,2200
2022-08-16 17:23:52,2,23,65,0,32,4,60,2024
2022-08-16 17:24:51,2,26,20,0,32,1,59,2250
2022-08-16 17:25:08,2,34,18,0,32,1,17,848
2022-08-16 17:27:53,2,40,28,0,32,1,165,9680
2022-08-16 17:33:48,2,42,15,0,32,1,355,21868
2022-08-16 17:35:49,2,33,16,0,32,1,121,5856
2022-08-16 17:37:07,2,33,20,0,32,1,78,3775
2022-08-16 17:39:21,2,43,18,0,32,1,134,8451
2022-08-16 17:39:29,2,32,38,0,32,2,8,375
2022-08-16 17:39:53,2,34,16,0,32,1,24,1197
2022-08-16 17:46:00,2,31,18,0,32,1,367,16686
2022-08-16 17:46:14,2,30,20,0,32,1,14,616
2022-08-16 17:47:49,2,28,16,0,32,1,95,3901
2022-08-16 17:51:51,2,43,20,0,32,1,242,15262
2022-08-16 17:53:19,2,33,15,0,32,1,88,4259
2022-08-16 17:53:29,2,61,30,0,32,1,10,895
2022-08-16 17:54:08,2,26,13,0,32,1,39,1487
2022-08-16 17:54:18,2,38,18,0,32,1,10,557
2022-08-16 17:54:57,2,32,16,0,32,1,39,1830
2022-08-16 17:59:14,2,34,14,0,32,1,257,12816
2022-08-16 17:59:20,2,31,17,0,32,1,6,273
2022-08-16 17:59:39,2,34,16,0,32,1,19,947
2022-08-16 18:00:29,2,48,23,0,32,1,50,3520
2022-08-16 18:00:43,2,27,20,0,32,1,14,554
2022-08-16 18:02:20,2,25,18,0,32,1,97,3557
2022-08-16 18:02:28,2,35,19,0,32,1,8,411
2022-08-16 18:06:36,2,43,19,0,32,1,248,15640
2022-08-16 18:07:26,2,40,19,0,32,1,50,2933
2022-08-16 18:09:22,2,35,14,0,32,1,116,5955
2022-08-16 18:09:34,2,36,17,0,32,1,12,634
2022-08-16 18:14:37,2,28,16,0,32,1,303,12443
2022-08-16 18:21:28,2,30,21,0,32,1,411,18084
2022-08-16 18:22:20,2,34,20,0,32,1,52,2593
2022-08-16 18:22:52,2,28,31,0,32,2,32,1314
2022-08-16 18:26:03,2,32,16,0,32,1,191,8964
2022-08-16 18:27:51,4,22,12,0,32,1,108,3485
2022-08-16 18:28:30,2,29,31,0,32,2,39,1659
2022-08-16 18:32:07,2,32,14,0,32,1,217,10185
2022-08-16 18:34:26,2,28,19,0,32,1,139,5708
2022-08-16 18:37:18,2,34,18,0,32,1,172,8577
2022-08-16 18:40:26,2,20,12,0,32,1,188,5515
2022-08-16 18:43:40,2,32,11,0,32,1,194,9105
2022-08-16 18:44:14,2,25,19,0,32,1,34,1247
2022-08-16 18:45:06,2,33,20,0,32,1,52,2517
2022-08-16 18:46:18,2,33,20,0,32,1,72,3485
2022-08-16 18:46:44,2,36,17,0,32,1,26,1373
2022-08-16 18:49:18,2,29,14,0,32,1,154,6550
2022-08-16 18:54:22,2,32,20,0,32,1,304,14268
2022-08-16 18:54:47,2,39,24,0,32,1,25,1430
2022-08-16 18:55:31,2,40,18,0,32,1,44,2581
2022-08-16 18:57:04,2,29,17,0,32,1,93,3956
2022-08-16 19:02:35,2,25,19,0,32,1,331,12137
2022-08-16 19:02:40,2,29,31,0,32,2,5,213
2022-08-16 19:03:39,2,37,19,0,32,1,59,3202
2022-08-16 19:04:14,2,32,16,0,32,1,35,1643
2022-08-16 19:06:40,2,30,46,0,32,2,146,6424
2022-08-16 19:15:52,2,26,18,0,32,1,552,21050
2022-08-16 19:17:02,2,30,20,0,32,1,70,3080
2022-08-16 19:22:24,2,36,19,0,32,1,322,17002
2022-08-16 19:26:41,2,32,20,0,32,1,257,12062
2022-08-16 19:27:39,2,38,24,0,32,1,58,3233
2022-08-16 19:28:39,2,29,19,0,32,1,60,2552
2022-08-16 19:30:54,2,24,19,0,32,1,135,4752
2022-08-16 19:31:05,2,20,11,0,32,1,11,323
2022-08-16 19:34:02,2,28,19,0,32,1,177,7269
2022-08-16 19:36:36,2,28,11,0,32,1,154,6324
2022-08-16 19:38:47,2,26,17,0,32,1,131,4995
2022-08-16 19:48:53,2,32,18,0,32,1,606,28442
2022-08-16 19:51:32,2,28,18,0,32,1,159,6530
2022-08-16 19:56:28,2,19,19,0,32,1,296,8249
2022-08-16 19:57:18,2,24,20,0,32,1,50,1760
2022-08-16 20:04:20,2,31,15,0,32,1,422,19187
2022-08-16 20:14:32,2,27,18,0,32,1,612,24235
2022-08-16 20:19:33,2,21,10,0,32,1,301,9271
2022-08-16 20:19:55,2,43,28,0,32,1,22,1387
2022-08-16 20:21:25,2,26,19,0,32,1,90,3432
2022-08-16 20:23:05,2,30,11,0,32,1,100,4400
2022-08-16 20:25:05,2,31,18,0,32,1,120,5456
2022-08-16 20:27:02,2,37,16,0,32,1,117,6349
2022-08-16 20:31:14,2,22,18,0,32,1,252,8131
2022-08-16 20:32:21,2,31,20,0,32,1,67,3046
